project.id,bug.id,revision.id.buggy,revision.id.fixed,report.id,report.url
JacksonDatabind,41,97bbfa7827044224b86b6767e720dbd52f9d81e7,729c0fecc5ba6ac7749c7ea84d4a33dcb5cfa4e4,1115,https://github.com/FasterXML/jackson-databind/issues/1115
Chart,15,747,749,UNKNOWN,UNKNOWN
Codec,6,5a0d6b1d2b38a8026b1e160b0de9d9d56b07665c,d74fc31604c805a47c44d7853f63a3b06ad6c016,CODEC-101,https://issues.apache.org/jira/browse/CODEC-101
JacksonDatabind,85,4b00ccc8ae9763c76e363621dc9ee4b8692d30dc,93f7e14d096181a251aae3355464d24bcd7677a5,1648,https://github.com/FasterXML/jackson-databind/issues/1648
Closure,6,929b1c8fb38d8a7145f6e6f96255a764d92f5b3c,9f7a353385bf0b93cdaeaa56cc5b1450db790127,635,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-635.json
Math,73,1687372e34828dff42e1482ed6575bb982b81b00,29c3b75e2d5120771ca85ffcbffc9b7cb5d45c58,MATH-343,https://issues.apache.org/jira/browse/MATH-343
Jsoup,14,35ba2dd27d69d1d09fed6f7a3c690f2bd121cb0f,437d8eca9f51dd0ed7af5b828412ee96ac192f17,82,https://github.com/jhy/jsoup/issues/82
Jsoup,1,77add7946ea5bca622b1f4f654f97e62f6db1e95,27a52f90a25699bebe23ff1ff94d6db361fdb11d,23,https://github.com/jhy/jsoup/issues/23
Gson,3,9e5f86d10b3b3ff4ba0dfe7ba0722c9e640fcc20,64107353a37e623ed1f8fecb4422c24212cf6fe1,624,https://github.com/google/gson/issues/624
Cli,22,ae2ff1d12efd8f0f55bfa1febd8c77af4bb433c7,db4a638cf642fd7d031fcaebffa306b0a16ba771,cli-1,https://issues.apache.org/jira/browse/CLI-1
Lang,40,c72adf1b7592f302b8abefdb3b2f95782cc75aa2,8b1a8e178abb46cc048a3982636b8ec4e6ffc8dc,LANG-432,https://issues.apache.org/jira/browse/LANG-432
Chart,20,281,283,UNKNOWN,UNKNOWN
Closure,165,2e904fcdc3bc09e3bff557fcfca383ba7e450095,61336bdc14f94b57ba58042f958c2a3227a55a3f,725,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-725.json
Math,4,d609e65f7bfb38c66e2a8670242e72108b3d0e98,277e61721f34be16a20da663fd597edf6b51939b,MATH-988,https://issues.apache.org/jira/browse/MATH-988
JacksonCore,2,098ece8564ed5d37f483c3bfb45be897ed8974cd,38d6e35d1f1a9b48193804925517500de8efee1f,105,https://github.com/FasterXML/jackson-core/issues/105
Cli,24,ac6e754ecfc86822aa1ab74d657b0b3f0222b2e6,02dd7c20646bf67dcfb6f7da6beeb7cdffc6ac22,CLI-162,https://issues.apache.org/jira/browse/CLI-162
Cli,4,8ca630b76ebcfe24915a9edb3a6de756cab761c9,f78959477b207bf710049aa35730ef7659f0a1b9,cli-1,https://issues.apache.org/jira/browse/CLI-1
Math,82,f36be8e8b7371fb8814456b6c095866aa802de78,4ece1884cc408e15c8f1db9010fec5cac43937b9,MATH-288,https://issues.apache.org/jira/browse/MATH-288
JacksonXml,5,ce61138456e10580c6bf78bc4009de926105c4d6,8aa276ba6b2092a562195f9a94eb562686a3352c,282,https://github.com/FasterXML/jackson-dataformat-xml/issues/282
Math,21,dbb408e860279d92b7502474328bb5385c2d9243,468ed8550b7759858a4dc59d694859a8ae7d35f0,MATH-789,https://issues.apache.org/jira/browse/MATH-789
Closure,90,97485ec652a6d3471c539d5b0ead4f05707db139,c5e143f7df0c3d73f6634488cac8ad8e7054fe05,274,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-274.json
Math,41,91e6ac584320681913de4a71a4e8d9f837e099b4,882556eabbeb2f62939aee29afdec2a01ce4bbe1,MATH-704,https://issues.apache.org/jira/browse/MATH-704
JacksonDatabind,47,9d3de8cfcf9b50b92db20240d42abafc2bad98e1,ebadfd25ed1244b170f7af2414c35673eb055a29,1231,https://github.com/FasterXML/jackson-databind/issues/1231
Lang,35,48bf241d4149919e0928e39616bee2e3783e2987,80bd78ea0685d28ddec9b8162d652db9dec949ce,LANG-571,https://issues.apache.org/jira/browse/LANG-571
Closure,45,a55420ec8457fb0c7be663b2afbdbc0a60064901,6aa71f116df0102a98c463f471ad8ddd4dba01f8,618,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-618.json
JacksonDatabind,42,89559a204e5aed69a58d45837d65bbe7f6dab95a,2d90441ef0440f3a2f910b210234cb8b709ca727,1123,https://github.com/FasterXML/jackson-databind/issues/1123
Closure,156,bae144ca994994d3ada90c9311286e9277f86288,f39bbdd39c9ec2136f0a58a677bd2fdae77075a2,389,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-389.json
Jsoup,7,08a3d67273f31718acde383a4c5158bed9c506b2,82855b07f5336d30c70dc20548ab7ab8adeac05e,43,https://github.com/jhy/jsoup/issues/43
Jsoup,36,b67cc18ba1814d1abdb16f8ee9bb5473aaa42cf8,f052908ec90e12bdc6b67915ef2290aa9eefa48b,321,https://github.com/jhy/jsoup/issues/321
JacksonDatabind,92,e8f043d1aac9b82eee907e0f0c3abbdea723a935,e865a7a4464da63ded9f4b1a2328ad85c9ded78b,1737,https://github.com/FasterXML/jackson-databind/issues/1737
JxPath,3,34e73b6483b08da2d793eb613520e23c3d6afeb1,984778f3c264df5d608eb9697df2a268122ac66f,JXPATH-68,https://issues.apache.org/jira/browse/JXPATH-68
Closure,89,e7ad2425c384dcb18a34bec8e147a91c658d5118,4b065734d8afb5ab0d241ee5da22af0fa9d75ec3,289,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-289.json
Lang,63,3333dcc11f2d65ee99043945502102dcf3bca50c,0695c3f71e3fc5abe29d8b9b33eed7faac7e73bf,LANG-281,https://issues.apache.org/jira/browse/LANG-281
Chart,13,817,822,UNKNOWN,UNKNOWN
Math,32,8d6478346e45d728656ccac760adc8126b3d225c,f81847d8079753ce45b049813730055188a22efb,MATH-780,https://issues.apache.org/jira/browse/MATH-780
Lang,21,a473984ef081ac1c55ce263345c5a54049275935,55f642725742513824975af0e5e91cb1920b6d72,LANG-677,https://issues.apache.org/jira/browse/LANG-677
Closure,157,9f19220fbd022e8fbcee16d117564d5412e4ffa7,41acde3e8e5e8d37ade765b41d9fd29861f03e5e,347,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-347.json
Mockito,36,ecbd951497132c68dd2b264d7014251e33acba92,84c142f56fe971ed52ecfe42b42bc0aa7bef8354,140,https://code.google.com/archive/p/mockito/issues/140
JxPath,2,5eb29ba7901ab88e8388095a8696c4ae13a2c163,716c03b3b12ec106974898451b149f6eb79c65da,JXPATH-50,https://issues.apache.org/jira/browse/JXPATH-50
Jsoup,71,5fa76800671ff1d5477a383a0c3516d6fcc0a55a,1d7e6fa1c5fb974bdae7abeabbb1e5a48dc00967,550,https://github.com/jhy/jsoup/issues/550
Jsoup,27,009013169754d4869f3a55c27a3443fc72d1d1f1,8963e2ac79a97e694c388622e935a0471267e9eb,215,https://github.com/jhy/jsoup/issues/215
Time,23,bfd37a81dd7f4c9e35340f3de0b5b1e8066a141b,14dedcbc04682c1b1b6c5ebe91bc930b79eeb572,112,https://sourceforge.net/p/joda-time/bugs/112
Closure,115,2d6e1c78f41248fbbb1eec43b23e7430e2bc7885,4597738e8898f738c1f969fe90479728be81cc80,1101,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1101.json
Closure,123,60dac870c77b5de63d981f4be40106fe1c87b7d1,8d11b8cc7a6183222b61c9bd398fed5448c59109,1033,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1033.json
Compress,41,e0c83d24ed5a59911b0ee59a72104410b91a7c0d,f015344879f1bc3505bc616fc7ae517cf9f60838,COMPRESS-367,https://issues.apache.org/jira/browse/COMPRESS-367
Codec,12,caa142d0399f10ce3ec6fb843e679e2d8c07c43f,1fc451c79779bdbf788e8bfbec6dc031a47495d8,CODEC-130,https://issues.apache.org/jira/browse/CODEC-130
Jsoup,2,27a52f90a25699bebe23ff1ff94d6db361fdb11d,bb4ead7c350695c1ed3c52d028090da4d4cecd1e,22,https://github.com/jhy/jsoup/issues/22
Compress,36,ff5158b1662ad5a67ae6041afc89c5fbfd5ddb1a,d0501577d37b594c3ff59a39ac211f7a1b170fa7,COMPRESS-348,https://issues.apache.org/jira/browse/COMPRESS-348
Codec,8,931e25921dc0ec705a0055655aa2b2237a0888d7,2c13032a16e37b7bc9e0272d25fc185b5c82b42e,CODEC-105,https://issues.apache.org/jira/browse/CODEC-105
JacksonCore,21,8296172c76c43edfb9831eac7fc012e4a32806ad,96faf2ecd985dfc838e2bf6f6ae4d9d4b310861b,330,https://github.com/FasterXML/jackson-core/issues/330
Math,98,26cf6d543deeb2e59564ba23568c83eda2b389bd,a0f3e0435c405ec842240413e2165863c9c76a16,MATH-209,https://issues.apache.org/jira/browse/MATH-209
Jsoup,56,fa929d4f4b1576f3f2c4020892b74bc3518575e7,c28e5bf53a9ce9e32ab84ce2e6eba87ec747d1a0,408,https://github.com/jhy/jsoup/issues/408
Cli,21,028893dad71e4823f67a427903699999d6eedd4b,9cd78b4c83df53ba302baadac4c976ca84f428f9,CLI-150,https://issues.apache.org/jira/browse/CLI-150
Jsoup,93,e9e613706443fd1cd3458d1e5116c0498afd8b09,a9439f0c503ac8e0f009a0ec39f8bff1a6271d51,1231,https://github.com/jhy/jsoup/issues/1231
Codec,2,2f7454a01e4c2992bffc3d86137e632e80c5027f,b8c2d9d9dc9aab45f83cf49ac93cfa8546e4c08e,CODEC-77,https://issues.apache.org/jira/browse/CODEC-77
Math,39,c23859f0172edba1ff75577d0ad98e3fb41aa6d4,74e00296574dc3ac0bc064fc3258faabaf732d6c,MATH-727,https://issues.apache.org/jira/browse/MATH-727
Math,13,a6b2e992e17cee0d4cb5a2da8242a20b8e5a8fc3,8079ea5b8d1366445da532906e43afa9291473cf,MATH-924,https://issues.apache.org/jira/browse/MATH-924
Closure,111,450f0f6ef5d9b1bea2bc556e6029fa4f2f8554a2,6f981f77e5bd9e2eecbd851a2a02933cdb9af0d8,1114,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1114.json
Gson,12,7719e73a108c450666613c279bedaed724cd9cc9,9e6f2bab20257b6823a5b753739f047d79e9dcbd,1013,https://github.com/google/gson/issues/1013
Jsoup,60,c221cc8ab03fe7a88982cdddb9e66cff546d29df,8fecf72da0c9d1d6da7ec1aab0214ff68588da88,803,https://github.com/jhy/jsoup/issues/803
Math,92,63c7bc9d7cbee21a7f6acc5a9b85d1b8b0e3a205,85a8ab2dcfc26e83be1514acdb11d3feaac3e73d,MATH-241,https://issues.apache.org/jira/browse/MATH-241
Cli,5,2b0a94aee899d9e7d855c402ad40eb4e318f46e7,3880640ee6268a2ecb2912e1ae896153dc2229e5,CLI-133,https://issues.apache.org/jira/browse/CLI-133
Closure,85,2410995673fcaaaec5d4d48eae9139127c64acac,21a2103d7fa5664ea324ef9ee25b4a8922e50955,311,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-311.json
Compress,43,12edac73ec454bfbdd634af474e140cca7522774,d75b89856ef29bbec6784cd6aa714eafe0eeb312,COMPRESS-394,https://issues.apache.org/jira/browse/COMPRESS-394
Jsoup,38,c07ba8a34b6a6d6665928e106fea67bd9144e4e0,9e9e15856d41f55cee4a215acae3c3866e78d200,364,https://github.com/jhy/jsoup/issues/364
Chart,12,846,852,213,https://sourceforge.net/p/jfreechart/patches/213
JacksonDatabind,48,1e5d34926af2160fc8d19cfc435b608ee60d5c3e,fe32b967f6b029a10ec1d40f7e12c8b37ba32ee8,1223,https://github.com/FasterXML/jackson-databind/issues/1223
JacksonDatabind,22,80c1bbb7f93b6ec3c79c4ae3f72dbeec5dff62fc,a92e2be0ccbe6732e1fef39bf48b0f9dcc559fd6,848,https://github.com/FasterXML/jackson-databind/issues/848
Compress,18,716666a267169689e3b4559458c1f0d53a96ae0a,09b8f6d78e18b927491fc299973146fa74fd977f,COMPRESS-203,https://issues.apache.org/jira/browse/COMPRESS-203
Time,12,f2f9c8146446eff341dc7b66b5237b56d50abec0,77a6b3a44da7ae4af62e88b4b27eeefec2d768c2,8,https://github.com/JodaOrg/joda-time/issues/8
JacksonDatabind,24,6c617384110d2ea10b1bc5543f747c177df6dc8f,b4ef0a65150a7311ebb9119b1ac6898e33dc0baf,889,https://github.com/FasterXML/jackson-databind/issues/889
Lang,28,8da5fb28a764eee26c76a5018c293f224017887b,3e1afecc200d7e3be9537c95b7cf52a7c5031300,LANG-617,https://issues.apache.org/jira/browse/LANG-617
Closure,58,7876ab2f80475ead7eb239dda7f65348c5cb7bdb,f640b5dec722422c93a9a624cd21d30b5e321858,528,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-528.json
Math,78,cc7e3e7fe46844f068c622cf439ef4b654d971ec,b3ed2415fc58b34667d99f077bae6c8e38b7aced,MATH-322,https://issues.apache.org/jira/browse/MATH-322
Closure,94,9d72612f028076aa43a9b259c29b2a940398465f,7cc748592670105f9d783b1b85f0f27e938db4ff,255,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-255.json
Jsoup,51,8b38cd812802397dfcbaddb34cde9ac27f0fde22,25e0e1e9ffca9a350d060db7d2179c5c9e459055,667,https://github.com/jhy/jsoup/issues/667
Chart,7,1086,1087,UNKNOWN,UNKNOWN
Time,15,383354adc669c3fd8d9e6fe3a25403df993e11e7,0cefc4c212e92e5dccdfa658785c419483317558,147,https://sourceforge.net/p/joda-time/bugs/147
Cli,40,e400f9256a2af526e9a06b9d5d2965965109a8db,b0024d482050a08efc36c3cabee37c0af0e57a10,CLI-282,https://issues.apache.org/jira/browse/CLI-282
JacksonDatabind,40,44f35a9becd891b9401a5879cc7934ec7130846d,21ca92134c900809278c987cd02d0b2335f4fb1f,1095,https://github.com/FasterXML/jackson-databind/issues/1095
Mockito,7,3c8892b8a077598ecf988115214e5e01c310b08b,0aaa36ce6924ca87f88e3723771413b42b80dc5a,128,https://github.com/mockito/mockito/issues/128
Cli,29,a2cf820dd69e55050a8db004c305a6133c3feb2e,20002f7f4e971349a1c95dd3b05846c5b824b65c,CLI-185,https://issues.apache.org/jira/browse/CLI-185
Lang,48,3cea4b2af3f9caf6aa72fa56d647c513d320e073,eb8f74efb75e71fc91e515a38becc2aac203e339,LANG-393,https://issues.apache.org/jira/browse/LANG-393
Cli,27,6a999186695d404ccb6c1528df68fe2eb42863c2,4c971f08861e8cefb8ca9ac20799bfdad4e973a4,CLI-182,https://issues.apache.org/jira/browse/CLI-182
JacksonDatabind,61,be114a9a286c4d194cd268ac8153173c52619a8d,82c346ae999e1e250fb52732419aff9a86b1f455,1395,https://github.com/FasterXML/jackson-databind/issues/1395
Time,11,6d5104753470c130336e319a64009c0553b29c96,57eb4cbb9044771cd46a9eee0c62016618930226,18,https://github.com/JodaOrg/joda-time/issues/18
Compress,32,24a3100e9897837b513a0d9f2ae26fd02ec91246,3c4a09bf28e7cd600b919b8c799fbbfd19a94c0b,COMPRESS-314,https://issues.apache.org/jira/browse/COMPRESS-314
Closure,172,a8a456b183c9600658bcb0c72091bae1a30a4fda,ce86cc8e460060e1280f365f22ccd5c375e2f5ed,1042,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1042.json
Closure,151,d00fc0c64dba6762b649f9690cd52c68b849e118,fe58a5d1750bab2c5d1d0ef16102c1000e761bd8,74,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-74.json
Closure,176,d6eebf3357f6f06b44cefbe55aabeab5bf25216e,aeed47f424d93d9ff82e0782fca53259829362b1,1056,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1056.json
Closure,145,b1ffe42efdaaf0266b4ba10e05de124a885cf979,dff6e0114f19c20aeb63393d67aa0880ff5745b5,190,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-190.json
JacksonDatabind,79,8e98ed66bc262681a38052682ec5b6a42120f7f7,ec859af181fa5b2da62077d00154e3c13c9d8f28,1607,https://github.com/FasterXML/jackson-databind/issues/1607
Lang,64,df1653a8490feba4a21ad8aade5c960b402c3c7a,8de71ae52958ae70fe651b7327319c9beecd9b84,LANG-259,https://issues.apache.org/jira/browse/LANG-259
Lang,3,1f001d06a2bde5ee4e3204ab38c4b1db8e95db0b,2c9c8753165dc7ce5dd1d5a6d741b445b33302c2,LANG-693,https://issues.apache.org/jira/browse/LANG-693
Cli,8,6a6bb48840aa0043200a5d9f6fffea47aea1a8db,4f407378c93b9e2a8e24c855e8bed5eb12bf7a06,CLI-151,https://issues.apache.org/jira/browse/CLI-151
JacksonDatabind,31,3bd5de685c1f1116b71e6c51d713528834773fdf,fe25f7e14d92f5d4746549e7df22e9af35fdf54b,984,https://github.com/FasterXML/jackson-databind/issues/984
Closure,117,6c43134465d961e19098964c6be69bf48fe8e860,871bca1f36c5c06aa880ce21429da63a76f8f6e9,1047,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1047.json
Math,106,5de83dca70afabf12bd46bb9ab438753c14c7453,41ba9e00e3bbde990f6821f67f0da2a5575b9ac3,MATH-60,https://issues.apache.org/jira/browse/MATH-60
JacksonDatabind,45,700617aa96fdfb3259a1e8001c1bee24deaec34a,bacb37f41b4b8db75d6f1731e8c9afd56c6247dd,1155,https://github.com/FasterXML/jackson-databind/pull/1155
Compress,29,66338dd9c4bf1e76be830749d9bc93c7be35cb2a,d50feb67569fb5881b8a2ff5996f656c5f207c2e,COMPRESS-306,https://issues.apache.org/jira/browse/COMPRESS-306
Lang,25,eb94e61a64105bcdd6afd0f6377de7b4fa7fa105,2bae68787d15c3d3540380164e62759485078ec1,LANG-658,https://issues.apache.org/jira/browse/LANG-658
JacksonDatabind,78,b64c7736015d28c20857cdb91584308c78edd8e8,60d459cedcf079c6106ae7da2ac562bc32dcabe1,1599,https://github.com/FasterXML/jackson-databind/issues/1599
Jsoup,55,aa81e10c34f48a3c4ac7160aa90ee18af4f5c0c2,f0f0e41e6c581de43dfaa98f5c2af52e43e42e62,746,https://github.com/jhy/jsoup/issues/746
Csv,7,c84328e64a226304d277be6164b85351502edd94,ce4e72701b1ad4caabc3bd668bd058fff082f2b6,CSV-112,https://issues.apache.org/jira/browse/CSV-112
Lang,32,1c606c3d96838e595a0664cbafdd60caae34aa0e,006fca88e86bd6f650d4d021d2ff3573a572827d,LANG-586,https://issues.apache.org/jira/browse/LANG-586
Closure,92,39dde4ca5df6263d7058029e081a710d7fa13de9,8980b60033b1c6853cbca593ec89d3d332adf7dc,261,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-261.json
Csv,16,33f662b219b439af5134de4553a1bb9485136999,f368f64fa7f9acdcc01084f676e8b9c2b86f946e,CSV-224,https://issues.apache.org/jira/browse/CSV-224
Closure,9,19233b94d925c331933feff6268dc2941fa988b1,e9c15465c000c19ef4e0b8f68a680589ae4111d7,824,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-824.json
Csv,5,bf8f23c3104a137cb42e13bd69b10321cdf92135,73cc5246cf789db8f459e2f539831b6e91bedd26,CSV-106,https://issues.apache.org/jira/browse/CSV-106
Closure,84,9f8345afa4e5eaa24e3ff6a84d16691764698799,4839e1ea57f9a1a26debd2cc8f22beef7282b490,215,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-215.json
Closure,19,8d91f37d29abd8682e298a23f63b96f2f2def659,686146c4de7d2bd985156ae15175365633dd0f94,769,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-769.json
Math,100,0e9b00010655cffb2bd0443cca5706588bfc628d,876d133334e8dde309cc11f884c0dd4cc9ce530e,MATH-200,https://issues.apache.org/jira/browse/MATH-200
Jsoup,16,f16c0c17aa38ecff097f5fc50db7cd5e247c8737,f36b950de16f6db134bd98969cd8fbe578d37480,109,https://github.com/jhy/jsoup/issues/109
Jsoup,13,71608a8424e1ad5d110a71d93313c370b2923411,411c01ff53f56f0b84bee210ad75c8c2114efa55,97,https://github.com/jhy/jsoup/issues/97
JacksonDatabind,72,d3874ebf3c0585270f1fe33eb7030667bacb63b7,63afa5297a0b8bcbf31b9c91e5d15537e0fdbdd5,1501,https://github.com/FasterXML/jackson-databind/issues/1501
Gson,5,af68d70cd55826fa7149effd7397d64667ca264c,8383f5c7fa34ae68323fe2816ef8c1307b5d0f84,768,https://github.com/google/gson/issues/768
JacksonDatabind,9,ae101c63bc8c74466fc137b766faa8793c1e1f10,00bb11edc3581f42e1f3c78a047538c8ea9eb0d9,682,https://github.com/FasterXML/jackson-databind/issues/682
Time,18,e16eb72a29d06ce36030b109156bea3244273fb8,b609d7d66d180f2eb537b27f5d605d0596e096ce,130,https://sourceforge.net/p/joda-time/bugs/130
Jsoup,39,6c4f16f233cdfd7aedef33374609e9aa4ede255c,3f9f33d88355f22aefc7ea402da09fd1950289ce,348,https://github.com/jhy/jsoup/issues/348
JacksonDatabind,16,6dcb13f70fb1c68b0c055bfb1dae2b296ae67b03,db612bb3839581d0a88297667880cad548c018b1,771,https://github.com/FasterXML/jackson-databind/issues/771
Gson,15,0aaef0fd1bb1b9729543dc40168adfb829eb75a4,ada597e69a78b8b99f79f79493cbf51e16045202,1090,https://github.com/google/gson/issues/1090
Math,60,87430634d19f8f3af1e0019f733afb578c80d669,9054aac4b948117b838d6a5b15be1f50965d805a,MATH-414,https://issues.apache.org/jira/browse/MATH-414
Closure,79,f3c23f757da302483c86414ec8b9c502f10fce00,5d397618f3c86d9c444a4c4c6441267b8a89a21d,367,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-367.json
Cli,16,eed25612b11caf1f4e6e572e58db4306f31803c9,f104dd060c6c88450ac9ee9eb818b26374512440,CLI-123,https://issues.apache.org/jira/browse/CLI-123
Mockito,10,b00a6d252f87c886e5f8830bbdb6c1af2bd0ee9c,1beeae39ac9f79d6a0db285dec311b78025ac062,99,https://github.com/mockito/mockito/issues/99
Math,101,29b732ce0f974e2347b50477c401f0c503a8a981,32643d19538ad853a1280eb4060c4f15ac6dc3dd,MATH-198,https://issues.apache.org/jira/browse/MATH-198
Lang,59,38f8bcc60b90295f0a697f32e760a0082571bc09,c04cd2337786ce7d54ed1fb757192fb8bc8c5e41,LANG-299,https://issues.apache.org/jira/browse/LANG-299
Mockito,2,d30450fa1172d79cc051b2fe8064744c2ac7a003,80452c7a42777513c35fd30c4e12bcd7ee438fb9,197,https://github.com/mockito/mockito/issues/197
Cli,15,c338c8aca40d43efda580057f6d41ba228e26ec1,a93139165b160af1c908c85a06b0af6b3dda3387,CLI-158,https://issues.apache.org/jira/browse/CLI-158
Mockito,13,88100667b90c4621178fd870fa1ca43060512fc6,2037361bea014c9ac87393eb96a95374dff46182,138,https://code.google.com/archive/p/mockito/issues/138
Lang,51,3b46d611b2d595131ce0bce9bdb3209c55391be7,a5589b39e985e64861bd920aa7b13ab32c215b06,LANG-365,https://issues.apache.org/jira/browse/LANG-365
Closure,51,44c2d71195e5c4a3ded0ef2b2e593cabdeeec08b,a02241e5df48e44e23dc0e66dbef3fdc3c91eb3e,582,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-582.json
Cli,13,e2ba946ea0e01c36c84f97f483e1d22cfd64b917,538fb6889f0387a40b821cfb315685e929110736,CLI-61,https://issues.apache.org/jira/browse/CLI-61
Time,27,d090b642dc04259286d3478cfa49f1da2f0755e6,e0559c503f65641b9546c37e7c84c866caf37e66,64,https://sourceforge.net/p/joda-time/bugs/64
Closure,73,760bded3242093d86611a82e81fdca302a1487f1,ee8344091722c28c9351e78dcb4155fbfddfd1af,416,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-416.json
Closure,139,6f2539acd3c37bd7f0d031b43364f75a5cd6d5f7,b347ce3a71e23a4ab92dc0a6c07d43e2f497c953,33,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-33.json
Jsoup,69,4d78e0316e1eae331bc0b460f367ce878688d6d2,f75f47397836ba2127f06c8390a87eada369f7cc,429,https://github.com/jhy/jsoup/issues/429
Jsoup,22,5d56ace149ae3264d2502d49dd85302fc613a27c,4b0dde413a3c38a77461ac64ad278a042d6eea68,184,https://github.com/jhy/jsoup/issues/184
JacksonDatabind,88,ce7d1c9abc7a8eb3bd882e700691ccb80491febc,f2c445d6d2de988531dcda25da81fda129bc53f2,1735,https://github.com/FasterXML/jackson-databind/issues/1735
JacksonDatabind,69,002a9a3e9b98ebebf53e43aed0536d3c50851c84,d44600d3750e5dba9fac68aee7248ed2a80a2225,1476,https://github.com/FasterXML/jackson-databind/issues/1476
Math,70,f184aeb7810bed8c89b2c8cca4f8164aef535e56,f41fcd85ca62a2109a6e550be0353d292d351213,MATH-369,https://issues.apache.org/jira/browse/MATH-369
Math,95,e640d1613751a99ae4c468c9567f21ea13b496fc,fbf87122e0f7229892b6dbbf2e211cc46acea008,MATH-227,https://issues.apache.org/jira/browse/MATH-227
Jsoup,67,2412188026aa32491e769d6221c16a3bda6e897b,fb8b60b4d3d202c6fa708f60b8b4a5a53836af24,955,https://github.com/jhy/jsoup/issues/955
JacksonDatabind,75,ef17f26b4ad3a28979cd06b1ddaeda99080135b3,ce114737139538f72d2a7a994db41befc32362fe,1543,https://github.com/FasterXML/jackson-databind/issues/1543
Chart,21,227,231,UNKNOWN,UNKNOWN
Closure,110,5917817198c13401d7eb4e15f3e462fa7f46f1fe,13fb7fcbcad87f8df63535491627bf7b01471064,1111,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1111.json
JacksonDatabind,97,dd57a2dd576a77423553c197df109a5b60c1c669,0e06d15b5ce1d5f16d8bcd69e2418c18009bc1c8,1991,https://github.com/FasterXML/jackson-databind/issues/1991
Math,8,55046479fe33e47a002ab4f4949bd944ba70d37d,196e63174afdb3df1529c1b97bb8437b16831cc3,MATH-942,https://issues.apache.org/jira/browse/MATH-942
Math,51,34fef656d03a5ba75047a55a894f6f72cbe59f2e,2f066a5b2d2fe8a00a251a3220b0d52446fe392d,MATH-631,https://issues.apache.org/jira/browse/MATH-631
Jsoup,80,47a7f5ab2a22a2ce526f96e0cf9f2c46511c56d9,e9feec90dbd3e428dc1930c3b5efbd9271160d01,1015,https://github.com/jhy/jsoup/issues/1015
Closure,130,8a37f1089f62deaebc29fe5c8a22f48d04a6c8b1,9fac3ccd2fa9e6137584f079db1a6f5962a65cf4,931,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-931.json
Closure,109,bb893266036cbc7f0b434794d4fd9306513357be,7d26b7bcae8311f3c032bae3f1df27b590a4c174,1105,https://storage.googleapis.com/google-code-archive/v2/code.google.com/closure-compiler/issues/issue-1105.json
Math,54,804309e5c5726ad22b0c74dfccdb1ed318f0a108,c00ac8120a4215125e49775cd9351e689586b467,MATH-567,https://issues.apache.org/jira/browse/MATH-567
JacksonDatabind,77,28ec8a47d381311818f805ae76bf84da30f516f9,6ce32ffd18facac6abdbbf559c817b47fcb622c1,1599,https://github.com/FasterXML/jackson-databind/issues/1599
Csv,11,d3afa156e4ddf8ec76847504988e7979146d9fd6,b67524da7fd146634c7112b23e95d1d45c398b82,CSV-122,https://issues.apache.org/jira/browse/CSV-122
